"old_path","new_path","sha256_before","sha256_after","size_bytes","category","reason","reference_audit","moved_at","restore_command"
"backend\test-output\verify_jaratok_status_filter.mjs","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\verify_jaratok_status_filter.mjs","C6CA820A185BBA58695EEEC3C7D4544398F5B93A3F05693E85EAEBEEBEE01B75","C6CA820A185BBA58695EEEC3C7D4544398F5B93A3F05693E85EAEBEEBEE01B75","2306","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\verify_jaratok_status_filter.mjs' 'D:\cursor\operativ-navigator_260614\backend\test-output\verify_jaratok_status_filter.mjs' -Force"
"backend\test-output\verify_operative_filter.mjs","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\verify_operative_filter.mjs","4306F065BC1A48B1A1511F0515D58F3091F7AD1E1D27E41730611C8EDEDC70D5","4306F065BC1A48B1A1511F0515D58F3091F7AD1E1D27E41730611C8EDEDC70D5","2891","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\verify_operative_filter.mjs' 'D:\cursor\operativ-navigator_260614\backend\test-output\verify_operative_filter.mjs' -Force"
"backend\test-output\visual_flow_compare.mjs","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\visual_flow_compare.mjs","9C55981780F5542A1D3E6D785BFAEB9A41C710F729D12D9378A950EBF538226E","9C55981780F5542A1D3E6D785BFAEB9A41C710F729D12D9378A950EBF538226E","9138","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\visual_flow_compare.mjs' 'D:\cursor\operativ-navigator_260614\backend\test-output\visual_flow_compare.mjs' -Force"
"backend\test-output\visual_flow_debug.mjs","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\visual_flow_debug.mjs","7253C1BCC63B9B5B7E3B0726E7AAD14A31F9A91880F7180F8A9B75B0A62262BA","7253C1BCC63B9B5B7E3B0726E7AAD14A31F9A91880F7180F8A9B75B0A62262BA","1079","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\visual_flow_debug.mjs' 'D:\cursor\operativ-navigator_260614\backend\test-output\visual_flow_debug.mjs' -Force"
"backend\test-output\visual_flow_suggest_check.mjs","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\visual_flow_suggest_check.mjs","745A00A30E276DB077E42BE49D9CFEAF3AE26F85E76B7A1483502CE6341E821B","745A00A30E276DB077E42BE49D9CFEAF3AE26F85E76B7A1483502CE6341E821B","1002","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\visual_flow_suggest_check.mjs' 'D:\cursor\operativ-navigator_260614\backend\test-output\visual_flow_suggest_check.mjs' -Force"
"backend\test-output\_tmp_diff_audit.mjs","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\_tmp_diff_audit.mjs","E53528A01CC294EA813FEB09F290BD1C5AEFC8BFAE3F971C50A00B5E977F960D","E53528A01CC294EA813FEB09F290BD1C5AEFC8BFAE3F971C50A00B5E977F960D","1880","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\_tmp_diff_audit.mjs' 'D:\cursor\operativ-navigator_260614\backend\test-output\_tmp_diff_audit.mjs' -Force"
"backend\test-output\map_basemap\basemap_dark.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\map_basemap\basemap_dark.png","3C4A49467F8FEF5D3A224E09BBE2B68D3A29014D7280B3B83589E134706C98D3","3C4A49467F8FEF5D3A224E09BBE2B68D3A29014D7280B3B83589E134706C98D3","532682","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\map_basemap\basemap_dark.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\map_basemap\basemap_dark.png' -Force"
"backend\test-output\map_basemap\basemap_normal.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\map_basemap\basemap_normal.png","E0EA97952FF4FA92A163A064BC9B205BA3E5F16E2C6F400A0AB9A8D199D808E3","E0EA97952FF4FA92A163A064BC9B205BA3E5F16E2C6F400A0AB9A8D199D808E3","1375260","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\map_basemap\basemap_normal.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\map_basemap\basemap_normal.png' -Force"
"backend\test-output\map_basemap\basemap_satellite.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\map_basemap\basemap_satellite.png","6A31D09687AE92C543B83D2DF397364FAF78A918E07FD3085D7EE4B5041C36C1","6A31D09687AE92C543B83D2DF397364FAF78A918E07FD3085D7EE4B5041C36C1","2412241","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\map_basemap\basemap_satellite.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\map_basemap\basemap_satellite.png' -Force"
"backend\test-output\operator_flow_20260620_185938\report.json","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_20260620_185938\report.json","9066150889BF56B4B7685C4D29B80D03D31AFD3448FE4F6AFBB8EBDC4A1F1F4E","9066150889BF56B4B7685C4D29B80D03D31AFD3448FE4F6AFBB8EBDC4A1F1F4E","638","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_20260620_185938\report.json' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_20260620_185938\report.json' -Force"
"backend\test-output\operator_flow_patch_20260620_194418\01_muszakok_after_shift_start.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\01_muszakok_after_shift_start.png","D39ABB514D031C97C0E07E5CA08DB27EB5FBB0D8F262C040EF26E427C747F3D9","D39ABB514D031C97C0E07E5CA08DB27EB5FBB0D8F262C040EF26E427C747F3D9","438965","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\01_muszakok_after_shift_start.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_patch_20260620_194418\01_muszakok_after_shift_start.png' -Force"
"backend\test-output\operator_flow_patch_20260620_194418\02_aktiv_after_trip_start.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\02_aktiv_after_trip_start.png","EF505C5325ED1DD7C83D0C8E5E2E60E8381F5D1C656B0F3700185EEC7F3FE55D","EF505C5325ED1DD7C83D0C8E5E2E60E8381F5D1C656B0F3700185EEC7F3FE55D","418363","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\02_aktiv_after_trip_start.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_patch_20260620_194418\02_aktiv_after_trip_start.png' -Force"
"backend\test-output\operator_flow_patch_20260620_194418\03_aktiv_after_trip_close.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\03_aktiv_after_trip_close.png","232C4148ED6334D79FEFD60BB0126C1ADE003E6562E1273B8C0631493FCB7D47","232C4148ED6334D79FEFD60BB0126C1ADE003E6562E1273B8C0631493FCB7D47","657536","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\03_aktiv_after_trip_close.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_patch_20260620_194418\03_aktiv_after_trip_close.png' -Force"
"backend\test-output\operator_flow_patch_20260620_194418\03_public_after_trip_close.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\03_public_after_trip_close.png","EF66FC462CD372689E87188B013EE955CEE27A67333549CC2593770B7F0393A5","EF66FC462CD372689E87188B013EE955CEE27A67333549CC2593770B7F0393A5","372117","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\03_public_after_trip_close.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_patch_20260620_194418\03_public_after_trip_close.png' -Force"
"backend\test-output\operator_flow_patch_20260620_194418\04_muszakok_after_shift_close.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\04_muszakok_after_shift_close.png","6B13F97C24A9900D91038A93A42421F85B882E4C9003BBA053B4C33D838A5B24","6B13F97C24A9900D91038A93A42421F85B882E4C9003BBA053B4C33D838A5B24","416005","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\04_muszakok_after_shift_close.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_patch_20260620_194418\04_muszakok_after_shift_close.png' -Force"
"backend\test-output\operator_flow_patch_20260620_194418\report.json","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\report.json","8351A9BD39919B5819E3F87198E3A176C269255B7BA7E0234E54A940C4E0451E","8351A9BD39919B5819E3F87198E3A176C269255B7BA7E0234E54A940C4E0451E","12762","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_patch_20260620_194418\report.json' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_patch_20260620_194418\report.json' -Force"
"backend\test-output\operator_flow_run2\01_muszakok_after_shift_start.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\01_muszakok_after_shift_start.png","1C694F095E73B435F35F5A347DFC62B92F6B4BD787B5917CF5E4DD73D875073E","1C694F095E73B435F35F5A347DFC62B92F6B4BD787B5917CF5E4DD73D875073E","438019","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\01_muszakok_after_shift_start.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_run2\01_muszakok_after_shift_start.png' -Force"
"backend\test-output\operator_flow_run2\02_aktiv_after_trip_start.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\02_aktiv_after_trip_start.png","7F1D2A4405C18A9E8AE527EFDA2B6D38097B63A61447D19C957E5BC4F88976D7","7F1D2A4405C18A9E8AE527EFDA2B6D38097B63A61447D19C957E5BC4F88976D7","418201","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\02_aktiv_after_trip_start.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_run2\02_aktiv_after_trip_start.png' -Force"
"backend\test-output\operator_flow_run2\03_aktiv_after_trip_close.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\03_aktiv_after_trip_close.png","DC1723C6B24329FD9518243BEA4FC60B1740EC487D2EC7F621E6577DC779826B","DC1723C6B24329FD9518243BEA4FC60B1740EC487D2EC7F621E6577DC779826B","657463","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\03_aktiv_after_trip_close.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_run2\03_aktiv_after_trip_close.png' -Force"
"backend\test-output\operator_flow_run2\03_public_after_trip_close.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\03_public_after_trip_close.png","252561C40986E0C95EADAA170CF1325959FD978A77E35EB7EB10DC93AB16EFD5","252561C40986E0C95EADAA170CF1325959FD978A77E35EB7EB10DC93AB16EFD5","371970","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\03_public_after_trip_close.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_run2\03_public_after_trip_close.png' -Force"
"backend\test-output\operator_flow_run2\04_muszakok_after_shift_close.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\04_muszakok_after_shift_close.png","9921494E62D6BEF108475E681ED59102FBCF2472B257F40C1997A5029B425360","9921494E62D6BEF108475E681ED59102FBCF2472B257F40C1997A5029B425360","414469","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\04_muszakok_after_shift_close.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_run2\04_muszakok_after_shift_close.png' -Force"
"backend\test-output\operator_flow_run2\report.json","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\report.json","99A02F01EA562846459D5B57DA9115D05F4D617CD6653019DB1B44F7FA0882FE","99A02F01EA562846459D5B57DA9115D05F4D617CD6653019DB1B44F7FA0882FE","9295","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\operator_flow_run2\report.json' 'D:\cursor\operativ-navigator_260614\backend\test-output\operator_flow_run2\report.json' -Force"
"backend\test-output\real_user_repro\01_loaded.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\real_user_repro\01_loaded.png","076385EE9E20B92441F704BFD0352DCD337A724ECB7572F0801F45FD437984FD","076385EE9E20B92441F704BFD0352DCD337A724ECB7572F0801F45FD437984FD","1311034","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\real_user_repro\01_loaded.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\real_user_repro\01_loaded.png' -Force"
"backend\test-output\real_user_repro\02_after_typing.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\real_user_repro\02_after_typing.png","1D5ACE996E382206BFB0DFA557375283929129D89D904757D6438BFFA1E194E4","1D5ACE996E382206BFB0DFA557375283929129D89D904757D6438BFFA1E194E4","1316558","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\real_user_repro\02_after_typing.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\real_user_repro\02_after_typing.png' -Force"
"backend\test-output\real_user_repro\03_city_picked.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\real_user_repro\03_city_picked.png","6E767FB9DEB61C7CA7436147FAE24FD5C472A0647BB8C9D830405E93BB2F8FC6","6E767FB9DEB61C7CA7436147FAE24FD5C472A0647BB8C9D830405E93BB2F8FC6","541748","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\real_user_repro\03_city_picked.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\real_user_repro\03_city_picked.png' -Force"
"backend\test-output\real_user_repro\04_mode_route.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\real_user_repro\04_mode_route.png","871BC70F07F9C3423476790EC1376045D4172DCFE53F8AF7788764DB200EDBD3","871BC70F07F9C3423476790EC1376045D4172DCFE53F8AF7788764DB200EDBD3","537404","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\real_user_repro\04_mode_route.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\real_user_repro\04_mode_route.png' -Force"
"backend\test-output\real_user_repro\05_mode_single.png","D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\real_user_repro\05_mode_single.png","3CA4B61C12243DAFFFEF4B0765ECEFC8A6A8FEC5A601F7D780AF7876BCCF4FA0","3CA4B61C12243DAFFFEF4B0765ECEFC8A6A8FEC5A601F7D780AF7876BCCF4FA0","724162","H_TEMP_OUTPUT","not served by server.js","no runtime ref","2026-06-26T20:21:20.8691753+02:00","Move-Item 'D:\cursor\Labor\_quarantine\operativ-navigator_260614_cleanup_20260626_201630\backend\test-output\real_user_repro\05_mode_single.png' 'D:\cursor\operativ-navigator_260614\backend\test-output\real_user_repro\05_mode_single.png' -Force"
